cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
1.2652e+01 1.3400e+05 -1.0000e-03 -1.0242e+03 -8.7880e-03 -3.7583e-04 3.9946e-01 1.0000e+00 9.0000e-01 70 998
1.2745e+01 1.3500e+05 -1.0000e-03 -1.0320e+03 -7.7890e-03 -1.8080e-03 3.9946e-01 1.0000e+00 9.0000e-01 71 1006
1.2842e+01 1.3600e+05 -1.0000e-03 -1.0396e+03 -7.6900e-03 -1.8916e-03 3.9946e-01 1.0000e+00 9.0000e-01 71 1013
1.2933e+01 1.3700e+05 -1.0000e-03 -1.0403e+03 -6.9300e-04 -5.7257e-04 3.9945e-01 1.0000e+00 9.0000e-01 73 1015
1.3026e+01 1.3800e+05 -1.0000e-03 -1.0471e+03 -6.7920e-03 -4.7598e-06 3.9945e-01 1.0000e+00 9.0000e-01 73 1021
1.3123e+01 1.3900e+05 -1.0000e-03 -1.0526e+03 -5.4900e-03 -1.6416e-03 3.9944e-01 1.0000e+00 9.0000e-01 73 1026
1.3222e+01 1.4000e+05 -1.0000e-03 -1.0554e+03 -2.7920e-03 -1.9753e-03 3.9944e-01 1.0000e+00 9.0000e-01 75 1030
1.3316e+01 1.4100e+05 -1.0000e-03 -1.0599e+03 -4.4910e-03 -3.8944e-04 3.9944e-01 1.0000e+00 9.0000e-01 75 1034
1.3409e+01 1.4200e+05 -1.0000e-03 -1.0688e+03 -8.8890e-03 -2.0187e-03 3.9943e-01 1.0000e+00 9.0000e-01 76 1043
1.3502e+01 1.4300e+05 -1.0000e-03 -1.0805e+03 -1.1686e-02 -2.0662e-03 3.9943e-01 1.0000e+00 9.0000e-01 76 1054
1.3595e+01 1.4400e+05 -1.0000e-03 -1.0881e+03 -7.5890e-03 -1.5864e-03 3.9942e-01 1.0000e+00 9.0000e-01 76 1061
1.3687e+01 1.4500e+05 -1.0000e-03 -1.0938e+03 -5.6920e-03 7.8614e-03 3.9942e-01 1.0000e+00 1.2210e-07 76 1066
1.3781e+01 1.4600e+05 -1.0000e-03 -1.0983e+03 -4.4910e-03 -1.3525e-03 3.9942e-01 1.0000e+00 9.0000e-01 76 1070
1.3894e+01 1.4700e+05 -1.0000e-03 -1.1048e+03 -6.5900e-03 -5.9920e-04 3.9941e-01 1.0000e+00 9.0000e-01 76 1076
1.3990e+01 1.4800e+05 -1.0000e-03 -1.1126e+03 -7.7890e-03 -1.2489e-03 3.9941e-01 1.0000e+00 9.0000e-01 77 1084
1.4084e+01 1.4900e+05 -1.0000e-03 -1.1224e+03 -9.7890e-03 -1.4508e-03 3.9940e-01 1.0000e+00 9.0000e-01 77 1093
1.4177e+01 1.5000e+05 -1.0000e-03 -1.1270e+03 -4.5920e-03 -9.1769e-04 3.9940e-01 1.0000e+00 9.0000e-01 77 1097
1.4272e+01 1.5100e+05 -1.0000e-03 -1.1326e+03 -5.5910e-03 -7.8382e-04 3.9940e-01 1.0000e+00 9.0000e-01 77 1102
1.4365e+01 1.5200e+05 -1.0000e-03 -1.1403e+03 -7.6900e-03 -7.6162e-04 3.9939e-01 1.0000e+00 9.0000e-01 77 1109
1.4458e+01 1.5300e+05 -1.0000e-03 -1.1442e+03 -3.8880e-03 -1.4347e-03 3.9939e-01 1.0000e+00 9.0000e-01 81 1116
